YEAR,QUARTER,DIS_BOND6,DIS_BOND5,DIS_BOND4,DIS_BOND3,DIS_BOND2,DIS_UNEMP6,DIS_UNEMP5,DIS_UNEMP4,DIS_UNEMP3,DIS_UNEMP2,DIS_HOUSING6,DIS_HOUSING5,DIS_HOUSING4,DIS_HOUSING3,DIS_HOUSING2,DIS_CPI6,DIS_CPI5,DIS_CPI4,DIS_CPI3,DIS_CPI2,DIS_gRGDP_Q1,DIS_gRGDP_Q2,DIS_gRGDP_Q3,DIS_gRGDP_a,DIS_gRCONSUM_Q1,DIS_gRCONSUM_Q2,DIS_gRCONSUM_Q3,DIS_gRCONSUM_a,DIS_gCPROF_Q1,DIS_gCPROF_Q2,DIS_gCPROF_Q3,DIS_gCPROF_a,DIS_gRFEDGOV_Q1,DIS_gRFEDGOV_Q2,DIS_gRFEDGOV_Q3,DIS_gRFEDGOV_a,DIS_gRRESINV_Q1,DIS_gRRESINV_Q2,DIS_gRRESINV_Q3,DIS_gRRESINV_a,DIS_gRNRESIN_Q1,DIS_gRNRESIN_Q2,DIS_gRNRESIN_Q3,DIS_gRNRESIN_a,DIS_gEMP_Q1,DIS_gEMP_Q2,DIS_gEMP_Q3,DIS_gEMP_a,r_DIS_Q1,r_DIS_Q2,r_DIS_Q3,r_DIS_Q4,d_r_DIS_Q1,d_r_DIS_Q2,d_r_DIS_Q3,d_r_DIS_Q4,d_DIS_gRGDP_Q1,d_DIS_gRCONSUM_Q1,d_DIS_gCPROF_Q1,d_DIS_gRFEDGOV_Q1,d_DIS_gRRESINV_Q1,d_DIS_gRNRESIN_Q1,d_DIS_BOND3,d_DIS_UNEMP3,d_DIS_HOUSING3,d_DIS_CPI3,d_DIS_gRGDP_Q2,d_DIS_gRCONSUM_Q2,d_DIS_gCPROF_Q2,d_DIS_gRFEDGOV_Q2,d_DIS_gRRESINV_Q2,d_DIS_gRNRESIN_Q2,d_DIS_BOND4,d_DIS_UNEMP4,d_DIS_HOUSING4,d_DIS_CPI4,d_DIS_gRGDP_Q3,d_DIS_gRCONSUM_Q3,d_DIS_gCPROF_Q3,d_DIS_gRFEDGOV_Q3,d_DIS_gRRESINV_Q3,d_DIS_gRNRESIN_Q3,d_DIS_BOND5,d_DIS_UNEMP5,d_DIS_HOUSING5,d_DIS_CPI5,d_DIS_gRGDP_a,d_DIS_gRCONSUM_a,d_DIS_gCPROF_a,d_DIS_gRFEDGOV_a,d_DIS_gRRESINV_a,d_DIS_gRNRESIN_a,d_DIS_BOND6,d_DIS_UNEMP6,d_DIS_HOUSING6,d_DIS_CPI6,log_r_DIS_Q1,log_r_DIS_Q2,log_r_DIS_Q3,log_r_DIS_Q4,log_DIS_gRGDP_Q1,log_DIS_gRGDP_Q2,log_DIS_gRGDP_Q3,log_DIS_gRGDP_a,log_DIS_gRCONSUM_Q1,log_DIS_gRCONSUM_Q2,log_DIS_gRCONSUM_Q3,log_DIS_gRCONSUM_a,log_DIS_gCPROF_Q1,log_DIS_gCPROF_Q2,log_DIS_gCPROF_Q3,log_DIS_gCPROF_a,log_DIS_gRFEDGOV_Q1,log_DIS_gRFEDGOV_Q2,log_DIS_gRFEDGOV_Q3,log_DIS_gRFEDGOV_a,log_DIS_gRRESINV_Q1,log_DIS_gRRESINV_Q2,log_DIS_gRRESINV_Q3,log_DIS_gRRESINV_a,log_DIS_gRNRESIN_Q1,log_DIS_gRNRESIN_Q2,log_DIS_gRNRESIN_Q3,log_DIS_gRNRESIN_a,log_DIS_UNEMP3,log_DIS_UNEMP4,log_DIS_UNEMP5,log_DIS_UNEMP6,log_DIS_HOUSING3,log_DIS_HOUSING4,log_DIS_HOUSING5,log_DIS_HOUSING6,log_DIS_CPI3,log_DIS_CPI4,log_DIS_CPI5,log_DIS_CPI6,log_DIS_BOND3,log_DIS_BOND4,log_DIS_BOND5,log_DIS_BOND6,D_DISQ1,D_DISQ2,D_DISQ3,D_DISQ4,M_DISQ1,M_DISQ2,M_DISQ3,M_DISQ4
1971,2,,,,,,0.3896290247688894,0.35564724433912753,0.30547428098098894,0.276966651992238,0.14914123430300402,0.16719059424858448,0.14055629273914216,0.11636806251728173,0.10204388538983875,0.07486784894195107,,,,,,0.019958839292302397,0.01701834009042652,0.016731118680253048,0.01632672330901164,,,,,0.1454400448492858,0.0729966779689894,0.0584704694278382,0.04631875567470676,,,,,,,,,,,,,,,,,,,,,,,,,0.0012500774703697488,,0.05678173923775248,,,,,0.008205225439773478,-0.04080774475589724,,0.0021802371201512984,,0.010493915350560795,,,,,-0.05188324659569882,-0.05538004304637757,,0.003787049760978522,,0.003652114878678836,,,,,-0.026871715605319257,-0.013651359470467694,,0.0030457237626836022,,-0.0070226910625423855,,,,,-0.03293510910867048,-0.015215760989857136,,,,,,-3.9140831614779508,-4.073463687594943,-4.090484899497244,-4.114952046817525,,,,,-1.927991340183339,-2.617341346143351,-2.8392334483021036,-3.072208309750366,,,,,,,,,,,,,-1.283858169961965,-1.1858896905559886,-1.0338159260707087,-0.9425602110952085,-2.282352309308405,-2.1509971583323533,-1.962147210386079,-1.7886208344079912,,,,,,,,,,,,,,,,
1971,3,,,,,,0.39751772826875276,0.3453129038494581,0.30493780087891814,0.272977549938026,0.2075716670354121,0.22986621781107117,0.2099619441633891,0.1896698645917337,0.16057461979899587,0.1325260951874447,,,,,,0.023858343944037602,0.025354635767134443,0.02499173298471294,0.027733339772833213,,,,,0.15164292943234303,0.12447299131103308,0.11232424109123243,0.1110903416905686,,,,,,,,,,,,,,,,,,,,,,,,,0.0038995046517352056,,0.006202884583057233,,,,,-0.003989102054212046,0.058530734409157126,,0.008336295676707923,,0.05147631334204368,,,,,-0.0005364801020708021,0.07330180207445199,,0.00826061430445989,,0.05385377166339423,,,,,-0.010334340489669414,0.06940565142424693,,0.011406616463821573,,0.06477158601586183,,,,,0.00788870349986337,0.06267562356248668,,,,,,-3.7356212719283004,-3.674793695165316,-3.6892101894123086,-3.5851199876296054,,,,,-1.8862266701854438,-2.0836665238724446,-2.1863655804143516,-2.197411519593717,,,,,,,,,,,,,-1.298365721837878,-1.187647454716121,-1.063304305317856,-0.922515746464029,-1.8289965235882684,-1.6624702729012044,-1.5608289829562587,-1.4702578009807246,,,,,,,,,,,,,,,,
1971,4,,,,,,0.29068581942371235,0.25324213501581533,0.2168474279707829,0.17615782397432275,0.09978046076701182,0.2157866744933267,0.16718674563123742,0.14588352039236654,0.12785997620827927,0.08307746105754947,,,,,,0.021057601640704405,0.01789283246938328,0.01651514738557299,0.017117861743534087,,,,,0.11127613648037163,0.08208727804742658,0.06945378383015247,0.06265748763214127,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028007423033331973,,-0.0403667929519714,,,,,-0.09681972596370322,-0.0327146435907166,,-0.0074618032977511635,,-0.0423857132636065,,,,,-0.08809037290813523,-0.043786344199367166,,-0.008476585599139948,,-0.042870457261079964,,,,,-0.09207076883364279,-0.04277519853215167,,-0.010615478029299127,,-0.04843285405842733,,,,,-0.1068319088450404,-0.01407954331774447,,,,,,-3.8604936609691465,-4.02335506703005,-4.103477295833279,-4.0676328142270215,,,,,-2.1957404508735863,-2.499972231322192,-2.667093728470346,-2.7700720895038473,,,,,,,,,,,,,-1.7363749586367243,-1.5285612696390622,-1.373409192541658,-1.2355122533993115,-2.0568195497199127,-1.9249467812217373,-1.7886438540142158,-1.533464977400507,,,,,,,,,,,,,,,,
1972,1,,,,,,0.2996242740185735,0.24542907577430853,0.22547024157708656,0.17186756976946388,0.1618943797967991,0.23450699578785764,0.21183984568201344,0.19236719214050452,0.17040709854631259,0.14042636092105376,,,,,,0.017329059835391677,0.014724060455001358,0.013411703456011226,0.01420726569955862,,,,,0.08388281066290701,0.07115919842179272,0.0658324092893868,0.054022074312439806,,,,,,,,,,,,,,,,,,,,,,,,,-0.003728541805312728,,-0.02739332581746462,,,,,-0.004290254204858873,0.042547122338033316,,-0.0031687720143819213,,-0.010928079625633857,,,,,0.008622813606303653,0.04648367174813797,,-0.0031034439295617652,,-0.003621374540765665,,,,,-0.007813059241506798,0.04465310005077602,,-0.002910596043975467,,-0.008635413319701461,,,,,0.008938454594861145,0.01872032129453094,,,,,,-4.055370427424936,-4.218272357592145,-4.311627560970696,-4.25400177624986,,,,,-2.478334565368327,-2.642835680697178,-2.7206430195181577,-2.9183625323834006,,,,,,,,,,,,,-1.7610310419279736,-1.4895670951464646,-1.4047472705360131,-1.2052260091973208,-1.7695650073189606,-1.6483492743107988,-1.5519247346985747,-1.4502698587567506,,,,,,,,,,,,,,,,
1972,2,,,,,,0.2911478554313901,0.2435880589632234,0.18688331422127652,0.1617688295959878,0.09572499431396624,0.2542889441813527,0.2271575652285423,0.19791265055427168,0.16838496519433227,0.11047439556110758,,,,,,0.013657309084345606,0.013883909097120823,0.011505142951591007,0.012211892271689756,,,,,0.08816783813194906,0.06850184215931464,0.054406004347371216,0.05047809399219152,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036717507510460705,,0.004285027469042052,,,,,-0.01009874017347609,-0.0020221333519803153,,-0.000840151357880535,,-0.0026573562624780805,,,,,-0.03858692735581004,0.0055454584137671625,,-0.001906560504420219,,-0.011426404942015585,,,,,-0.0018410168110851444,0.015317719546528857,,-0.0019953734278688635,,-0.0035439803202482884,,,,,-0.008476418587183399,0.01978194839349509,,,,,,-4.293480436606266,-4.277024728315985,-4.464961130401117,-4.405345025660882,,,,,-2.4285130294993422,-2.6808946412388535,-2.9112807571784463,-2.986215819144437,,,,,,,,,,,,,-1.8215869406547283,-1.6772708450106777,-1.412276763382254,-1.2339240465808843,-1.7815024614783275,-1.6199295044435915,-1.4821113823410428,-1.3692840829952069,,,,,,,,,,,,,,,,
1972,3,,,,,,0.32753425549794046,0.29925431740134045,0.25661012698505287,0.20604944137219536,0.10487836373280333,0.21324841618555979,0.18704606253058825,0.16901078311380957,0.15352488629008165,0.11272554803738084,,,,,,0.014981556883881886,0.014943338413893219,0.01254426847561019,0.01148599980355794,,,,,0.06495682925198079,0.04799403250950454,0.04300721433596119,0.046564335393464155,,,,,,,,,,,,,,,,,,,,,,,,,0.0013242477995362798,,-0.02321100887996827,,,,,0.04428061177620757,-0.014860078904250618,,0.0010594293167723954,,-0.020507809649810096,,,,,0.06972681276377635,-0.02890186744046211,,0.0010391255240191823,,-0.011398790011410025,,,,,0.05566625843811707,-0.04011150269795405,,-0.0007258924681318168,,-0.003913758598727363,,,,,0.03638640006655036,-0.04104052799579294,,,,,,-4.200935375460261,-4.203489669494563,-4.378491412891848,-4.4666263936427715,,,,,-2.734032395096157,-3.036678598521611,-3.1463874021063574,-3.0669203657730115,,,,,,,,,,,,,-1.5796391323284047,-1.3601973615425256,-1.2064615072418112,-1.1161626324364327,-1.8738925994275466,-1.7777927606873847,-1.676400368767265,-1.5452975196693017,,,,,,,,,,,,,,,,
1972,4,,,,,,0.2192362108070476,0.22769127776959358,0.1519122014463773,0.1374182249964972,0.09971798431220567,0.15671089650929115,0.1662632688728066,0.1476688921029586,0.09991295646739969,0.07833922324292648,,,,,,0.01705265434765169,0.014901077420671436,0.012265117182902293,0.01124170249692947,,,,,0.059507898889019466,0.0426723350982094,0.03821060248301244,0.03530120130812611,,,,,,,,,,,,,,,,,,,,,,,,,0.002071097463769803,,-0.005448930362961325,,,,,-0.06863121637569816,-0.05361192982268197,,-4.226099322178316e-05,,-0.005321697411295144,,,,,-0.10469792553867557,-0.02134189101085096,,-0.00027915129270789617,,-0.0047966118529487525,,,,,-0.07156303963174687,-0.020782793657781656,,-0.00024429730662846837,,-0.011263134085338043,,,,,-0.10829804469089285,-0.05653751967626863,,,,,,-4.071449407155343,-4.2063217585327966,-4.4009960470652025,-4.488124978288314,,,,,-2.8216462208043414,-3.1542044586906397,-3.264642249968693,-3.343838284230266,,,,,,,,,,,,,-1.9847262660941427,-1.8844525470870606,-1.4797646124450152,-1.5176055422638897,-2.3034559073688516,-1.9127827270440092,-1.7941827898622815,-1.8533525946459992,,,,,,,,,,,,,,,,
1973,1,,,,,,0.3048003048004573,0.23593149432804555,0.19566967275369151,0.14761455947934188,0.1072713339147599,0.1945554834955625,0.17170950044296582,0.14152159404812006,0.10654552619675016,0.07081526855055344,,,,,,0.01936167382777362,0.00825540040036216,0.009808169502089662,0.011705426028631477,,,,,0.056808773919286015,0.0493191275025874,0.04823641444912997,0.048084658092792,,,,,,,,,,,,,,,,,,,,,,,,,0.0023090194801219308,,-0.0026991249697334505,,,,,0.010196334482844682,0.006632569729350474,,-0.006645677020309276,,0.006646792404378002,,,,,0.04375747130731422,-0.006147298054838546,,-0.0024569476808126312,,0.010025811966117529,,,,,0.008240216558451974,0.005446231570159221,,0.0004637235317020063,,0.012783456784665886,,,,,0.08556409399340967,0.037844586986271356,,,,,,-3.9444597428248294,-4.796887698805446,-4.624539617913791,-4.447702781552415,,,,,-2.8680644947743916,-3.0094432913820635,-3.031641056665381,-3.034792111318338,,,,,,,,,,,,,-1.913150730221558,-1.6313273846333938,-1.4442137943664126,-1.1880984551686455,-2.2391829091486803,-1.9553029654283556,-1.7619511809672457,-1.637037894415176,,,,,,,,,,,,,,,,
1973,2,,,,,,0.3664366161436296,0.3147458977631484,0.23962603139190672,0.17342688638338333,0.09998759843735544,0.15874721404201617,0.155237288752442,0.14975346972579723,0.13242320021356618,0.09852241707685944,,,,,,0.018594183166851637,0.015509262082374662,0.01623768326096426,0.01352100232452164,,,,,0.11038915599087412,0.0918796351063051,0.0862564630587124,0.07766205417813166,,,,,,,,,,,,,,,,,,,,,,,,,-0.000767490660921983,,0.053580382071588106,,,,,0.02581232690404145,0.025877674016816024,,0.007253861682012502,,0.042560507603717705,,,,,0.043956358638215204,0.008231875677677164,,0.006429513758874598,,0.038020048609582434,,,,,0.07881440343510282,-0.01647221169052382,,0.0018155762958901624,,0.029577396085339658,,,,,0.06163631134317232,-0.03580826945354634,,,,,,-3.9849064801390988,-4.166317879819467,-4.120420610769554,-4.303511074686173,,,,,-2.203743374683849,-2.3872758725850476,-2.450430291864024,-2.555388504112498,,,,,,,,,,,,,-1.7519991725412516,-1.428675773434014,-1.1559896394606504,-1.0039297162855014,-2.0217524226307564,-1.8987648721328163,-1.8628004375112825,-1.840442190704958,,,,,,,,,,,,,,,,
1973,3,,,,,,0.35905318814792875,0.32849519160726065,0.280817709303715,0.22922795323750225,0.1765837426883296,0.1528260905522626,0.1434113231617143,0.15050215453635396,0.13478351603405803,0.11011813759926115,,,,,,0.020069027614921766,0.020133018163107988,0.02453358780142296,0.02170974306901156,,,,,0.11437683042937437,0.0899721650301846,0.08271068112159395,0.07892732535474535,,,,,,,,,,,,,,,,,,,,,,,,,0.001474844448070129,,0.003987674438500247,,,,,0.055801066854118925,0.002360315820491843,,0.004623756080733326,,-0.0019074700761205071,,,,,0.041191677911808305,0.0007486848105567323,,0.008295904540458698,,-0.00354578193711845,,,,,0.013749293844112276,-0.01182596559072771,,0.008188740744489921,,0.0012652711766136943,,,,,-0.007383427995700853,-0.005921123489753571,,,,,,-3.9085775670276455,-3.9053941169822703,-3.7077121696285986,-3.829994129845912,,,,,-2.1682567517604174,-2.408254933930397,-2.4924065302548732,-2.5392277821308564,,,,,,,,,,,,,-1.4730383415540653,-1.2700495414982185,-1.1132330785854199,-1.024284745067018,-2.0040853725951164,-1.893777879039505,-1.942038391857847,-1.8784546671382032,,,,,,,,,,,,,,,,
1973,4,,,,,,0.48695385833811383,0.4531911357405221,0.4134941881200056,0.3211527638747033,0.15519411403974545,0.16441809250714015,0.1371863754041074,0.11960687904648071,0.11544857927117577,0.11679935781281595,,,,,,0.023341353746699097,0.017718841233767043,0.018064447508629324,0.01839368616006935,,,,,0.14570525904087933,0.11524142935495985,0.08252096352972926,0.06476685541645613,,,,,,,,,,,,,,,,,,,,,,,,,0.003272326131777331,,0.03132842861150496,,,,,0.09192481063720107,-0.019334936762882254,,-0.002414176929340945,,0.025269264324775248,,,,,0.13267647881629058,-0.030895275489873253,,-0.006469140292793635,,-0.00018971759186468817,,,,,0.12469594413326146,-0.006224947757606875,,-0.003316056908942211,,-0.014160469938289219,,,,,0.12790067019018508,0.011592001954877557,,,,,,-3.7575286526618084,-4.033126729071697,-4.013809498374751,-3.9957478167288825,,,,,-1.9261694714366464,-2.160725965554289,-2.4947029145296424,-2.736961296966578,,,,,,,,,,,,,-1.13583836913538,-0.8831118199496818,-0.7914413092858503,-0.7195859071272891,-2.15893004926709,-2.1235449220086084,-1.9864148732561695,-1.805342750668712,,,,,,,,,,,,,,,,
1974,1,,,,,,0.41227906322541524,0.3769150723324983,0.3357090480933623,0.3185596113582205,0.22763832946045806,0.18905898461406076,0.1789372157408554,0.15522028614098818,0.12495329343646576,0.08937506258350796,,,,,,0.021857145496536223,0.017213466575247943,0.014390039196204978,0.016207269488621633,,,,,0.11354908789091422,0.11700939260996157,0.10323864957280227,0.0885603679450961,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014842082501628738,,-0.03215617114996511,,,,,-0.002593152516482844,0.009504714165289987,,-0.0005053746585190998,,0.0017679632550017255,,,,,-0.07778514002664333,0.03561340709450747,,-0.0036744083124243456,,0.020717686043073003,,,,,-0.07627606340802379,0.041750840336747974,,-0.002186416671447717,,0.023793512528639968,,,,,-0.07467479511269859,0.02464089210692061,,,,,,-3.823227385888463,-4.062063261079303,-4.2412190342363285,-4.122295403529198,,,,,-2.175520043127612,-2.1455010686889247,-2.270711984682188,-2.424070835835462,,,,,,,,,,,,,-1.143945658662536,-1.0915104224449765,-0.975735389239339,-0.8860548209966465,-2.0798152640136025,-1.862909970103468,-1.7207202847196559,-1.6656962247067115,,,,,,,,,,,,,,,,
1974,2,,,,,,0.41619393472796773,0.3900473179862543,0.3566739576374166,0.29797633063218487,0.21794494717703375,0.2233973767102516,0.19325847254209144,0.16518168611918052,0.13501076615123767,0.09450773763863438,,,,,,0.02052673298471812,0.019317230988348075,0.01802476520616176,0.017497953773307262,,,,,0.1186847880947527,0.08410723903116298,0.0698663512430373,0.05915028986238419,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013304125118181048,,0.005135700203838481,,,,,-0.020583280726035602,0.010057472714771906,,0.0021037644131001315,,-0.032902153578798596,,,,,0.020964909544054333,0.009961399978192342,,0.0036347260099567815,,-0.03337229832976496,,,,,0.01313224565375598,0.014321256801236054,,0.0012906842846856295,,-0.029410078082711913,,,,,0.003914871502552486,0.03433839209619083,,,,,,-3.8860271943349094,-3.9467577840540398,-4.016008621906407,-4.0456713321287765,,,,,-2.131284139793351,-2.4756626392371737,-2.6611711298647345,-2.827673788106787,,,,,,,,,,,,,-1.2107412230400318,-1.0309331984291639,-0.9414872190482292,-0.8766039381033989,-2.0024007544550844,-1.800709282883288,-1.6437267500844965,-1.4988031349842372,,,,,,,,,,,,,,,,
1974,3,,,,,,,0.39118519405100716,0.3112159152613338,0.23018996803433409,0.11982108721756198,,0.19260586597464555,0.17313669087022024,0.11647569804596204,0.0845361043648007,,,,,,0.019009682408476277,0.016816584893673516,0.016113927789353315,,,,,,0.1698464608220739,0.1373349470575359,0.10734839950877693,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015170505762418414,,0.05116167272732121,,,,,-0.06778636259785079,-0.018535068105275623,,-0.0025006460946745586,,0.05322770802637293,,,,,-0.04545804237608281,0.007955004751039718,,-0.001910837416808444,,0.03748204826573963,,,,,0.0011378760647528519,-0.0006526065674458958,,,,,,,,,,,,,,,,-3.9628068291717877,-4.085389683478496,-4.12807130087378,,,,,,-1.77286042167198,-1.9853324679508053,-2.2316756638623225,,,,,,,,,,,,,,-1.4688503629909035,-1.167268346400324,-0.9385741890555855,,-2.1500726282003297,-1.7536738758282333,-1.6471093233080494,,,,,,,,,,,,,,,,,
1974,4,,,,,,0.6460722009376222,0.6273865899400266,0.5567242987759786,0.5191122264293598,0.220090362759005,0.21471233722146013,0.17164319897712838,0.1312209540260632,0.1149312127903876,0.08787839464224387,,,,,,0.036662158912290695,0.028293244727139625,0.022979003608944833,0.019820650889122795,,,,,0.142345564696442,0.14846620103648003,0.11214787773402353,0.09878306745779611,,,,,,,,,,,,,,,,,,,,,,,,,0.017652476503814418,,-0.02750089612563192,,,,,0.2889222583950257,-0.0015444852555744487,,0.011476659833466109,,0.011131253978944128,,,,,0.24550838351464482,-0.04191573684415703,,0.006865075819591518,,0.004799478225246595,,,,,0.23620139588901945,-0.02096266699751717,,,,,,,,,,,,,,,,-3.306010148171127,-3.5651322050480694,-3.773174366555308,-3.92103091060323,,,,,-1.9494976234783676,-1.9073979490926967,-2.187936941654413,-2.314829070922001,,,,,,,,,,,,,-0.6556351832971395,-0.5856851368630918,-0.4661923574737086,-0.4368440152875969,-2.1634214792305597,-2.0308727046600166,-1.7623373813190908,-1.5384561131425378,,,,,,,,,,,,,,,,
1975,1,,,,,,0.755734689315583,0.7884393677618062,0.7330978327838871,0.5323188549763792,0.4715319102058124,0.31239758011549246,0.2691942404882592,0.22966378588156766,0.1745285101227474,0.09848321134867391,,,,,,0.04737735490882384,0.03883855734175941,0.032355016464527146,0.03179798287635853,,,,,0.1364623400813332,0.12402604294517733,0.11371908126947153,0.08540662849200911,,,,,,,,,,,,,,,,,,,,,,,,,0.010715195996533144,,-0.00588322461510879,,,,,0.013206628547019372,0.0595972973323598,,0.010545312614619783,,-0.024440158091302705,,,,,0.17637353400790845,0.09844283185550445,,0.009376012855582313,,0.0015712035354479986,,,,,0.16105277782177962,0.09755104151113081,,0.011977331987235735,,-0.013376438965786996,,,,,0.10966248837796078,0.09768524289403233,,,,,,-3.04961090897697,-3.248341779869879,-3.4309862016018533,-3.448352422768925,,,,,-1.9917065992637073,-2.0872637116775707,-2.1740240711145655,-2.460331564197208,,,,,,,,,,,,,-0.6305126177204846,-0.3104761169922856,-0.23769977120871,-0.2800649044552301,-1.745667168892758,-1.471138840046602,-1.3123220763577523,-1.1634786071557865,,,,,,,,,,,,,,,,
1975,2,,,,,,0.5645955330517846,0.5165848462562975,0.5338267644964552,0.4617599183799114,0.26466641112680694,0.2876348842516808,0.2615327240528965,0.22726985199026883,0.15562327798617648,0.08563035758149606,,,,,,0.035650296375372176,0.033409324013575006,0.03195245790992032,0.0296087924582581,,,,,0.2585761291040771,0.186394038012772,0.146655055971511,0.1333461947289017,,,,,,,,,,,,,,,,,,,,,,,,,-0.011727058533451663,,0.12211378902274392,,,,,-0.07055893659646778,-0.018905232136570915,,-0.005429233328184402,,0.06236799506759466,,,,,-0.1992710682874319,-0.0023939338912988273,,-0.00040255855460682305,,0.03293597470203946,,,,,-0.2718545215055087,-0.00766151643536267,,-0.00218919041810043,,0.04793956623689258,,,,,-0.1911391562637984,-0.024762695863811635,,,,,,-3.3339978186817136,-3.398920255874882,-3.4435061712295854,-3.5196839192517944,,,,,-1.3525651250872655,-1.679892362152196,-1.9196720077021683,-2.0148065647275137,,,,,,,,,,,,,-0.7727101801553277,-0.6276839037099194,-0.6605157323621388,-0.5716456748982885,-1.860317076973451,-1.4816171922470602,-1.3411958635248578,-1.2460633661525584,,,,,,,,,,,,,,,,
1975,3,,,,,,0.4378922748590381,0.35118170759543343,0.34153031892969915,0.3109316976859853,0.2849097084393855,0.2684788129738974,0.23602797789500807,0.20656295400737765,0.16627000416706045,0.11033139114964463,,,,,,0.033693443343731456,0.025801184773348494,0.02364218069620698,0.02134956176585956,,,,,0.16218413689587075,0.14877045309468298,0.1329461128876118,0.11149905160690243,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019568530316407193,,-0.09639199220820638,,,,,-0.15082822069392615,0.01064672618088397,,-0.007608139240226512,,-0.03762358491808901,,,,,-0.192296445566756,-0.020706897982891187,,-0.008310277213713343,,-0.013708943083899194,,,,,-0.1654031386608641,-0.025504746157888447,,-0.00825923069239854,,-0.021847143121999257,,,,,-0.12670325819274647,-0.019156071277783404,,,,,,-3.3904520200861734,-3.657334866661307,-3.744722844666199,-3.8467240657074164,,,,,-1.8190229417390669,-1.9053507442124404,-2.017811399120967,-2.193739193885829,,,,,,,,,,,,,-1.1681820125117275,-1.0743188222732054,-1.0464515040120839,-0.8257823466662291,-1.7941422808678391,-1.5771500510208338,-1.443804930580494,-1.3149832769962289,,,,,,,,,,,,,,,,
1975,4,,,,,,0.4623673147672015,0.4088520967327613,0.3328735651276278,0.252682188967973,0.1583331304671107,0.16834862070821088,0.13800984024228227,0.1230930395766935,0.11076514645331875,0.08243181803980124,,,,,,0.02981907003711974,0.02438989362433911,0.02031019661131913,0.019136324256439297,,,,,0.13821587144100184,0.1027644674966209,0.09034890563935703,0.08732001025435308,,,,,,,,,,,,,,,,,,,,,,,,,-0.0038743733066117156,,-0.02396826545486891,,,,,-0.058249508718012266,-0.055504857713741695,,-0.0014112911490093832,,-0.046005985598062085,,,,,-0.00865675380207137,-0.08346991443068415,,-0.00333198408488785,,-0.04259720724825476,,,,,0.05767038913732786,-0.0980181376527258,,-0.0022132375094202628,,-0.02417904135254935,,,,,0.02447503990816341,-0.10013019226568654,,,,,,-3.512607156009777,-3.7135864282095303,-3.896632222918771,-3.956166956518468,,,,,-1.9789385302411746,-2.2753156326307677,-2.4040763744759497,-2.4381756298662154,,,,,,,,,,,,,-1.3756227499846772,-1.099992545401446,-0.8944018100205128,-0.7713956501794366,-2.2003431168498553,-2.094814790227919,-1.980430290263597,-1.7817183264100367,,,,,,,,,,,,,,,,
1976,1,,,,,,0.41402710021967387,0.38162005351950107,0.2869424905931525,0.23428440920633875,0.18976469191573084,0.13445973482740126,0.12460565817132534,0.10907339194743085,0.08556941979390034,0.0663197495377053,,,,,,0.034961470771898824,0.028914089857948477,0.030335384831868276,0.028794010336440228,,,,,0.10876249483556664,0.08417013410069979,0.07453990350313548,0.066770502921707,,,,,,,,,,,,,,,,,,,,,,,,,0.005142400734779083,,-0.02945337660543519,,,,,-0.01839777976163426,-0.02519572665941841,,0.004524196233609366,,-0.018594333395921106,,,,,-0.04593107453447526,-0.014019647629262652,,0.010025188220549146,,-0.01580900213622155,,,,,-0.027232043213260226,-0.013404182070956935,,0.009657686080000932,,-0.020549507332646086,,,,,-0.04834021454752763,-0.03388888588080963,,,,,,-3.35350865894532,-3.543426264334634,-3.4954404316004917,-3.547587887899076,,,,,-2.21858872057358,-2.4749151225473778,-2.596420679496721,-2.7064938689899547,,,,,,,,,,,,,-1.4512194776954705,-1.2484734645100404,-0.9633297896370366,-0.8818238478313889,-2.45842730506014,-2.2157343027129883,-2.0826012629750243,-2.006490494073183,,,,,,,,,,,,,,,,
1976,2,,,,,,0.31619973039764926,0.25108805779239574,0.19982261637308305,0.18522556691315026,0.124181718826807,0.14544501094135012,0.14122326175894584,0.11559904885689307,0.07730140520311912,0.05442940736838344,,,,,,0.030362197847229905,0.026221889660558398,0.027752450098679313,0.02777726653811665,,,,,0.07506511384491905,0.0678960565472082,0.0549138813432508,0.056599188729368095,,,,,,,,,,,,,,,,,,,,,,,,,-0.004599272924668919,,-0.03369738099064759,,,,,-0.04905884229318849,-0.00826801459078122,,-0.0026922001973900787,,-0.016274077553491584,,,,,-0.08711987422006948,0.0065256569094622185,,-0.002582934733188963,,-0.019626022159884682,,,,,-0.13053199572710533,0.016617603587620502,,-0.0010167437983235779,,-0.010171314192338902,,,,,-0.09782736982202461,0.010985276113948866,,,,,,-3.4945569362149347,-3.6411607338095013,-3.5844311508428897,-3.583537343253278,,,,,-2.589399357501167,-2.6897773234647455,-2.9019891146449193,-2.8717606272791145,,,,,,,,,,,,,-1.6861809160111336,-1.6103252241132857,-1.3819515735179064,-1.1513812068394842,-2.560043144988412,-2.157627550659257,-1.957413224156378,-1.9279571954793335,,,,,,,,,,,,,,,,
